Words,Count
tābī.ī,1
panāve,1
ḳharāmī,1
sufra,1
ḳhel,1
mazdūri,1
ḳhusruv,1
emār,1
fashār,1
badā,1
sarishtāñ,1
naqqāb,1
iḳhtirā,1
gardīda,1
navāyan,1
nerve,1
naumed,1
zehmat,1
mubaddal,1
istilāhāt,1
yāk,1
bekāri,1
m.ani,1
simā.a,1
intifā.a,1
kāhī,1
istimā.a,1
mā.igi,1
nāmūsh,1
māriz,1
alaih,1
vadā,1
āshyāñ,1
dashne,1
qamāsh,1
baidā,1
dādan,1
ġhāliyā,1
doshīnā,1
nāmi,1
kaav,1
ahdī,1
kucha,1
balġhamī,1
Tapkāne,1
kaimūs,1
āmūz,1
makaukab,1
burdan,1
kushāyish,1
ġhaltīdan,1
ījādi,1
bayād,1
subukdastī,1
ābila,1
daada,1
gadāyāñ,1
kushādan,1
halabī,1
muvāḳhaza,1
giriftāri,1
tarhi,1
raunaqi,1
zabūni,1
giriftārī,1
shudan,1
dīvāar,1
javāhīr,1
turf,1
bodā,1
mizhah,1
nāsū,1
zumurrad,1
mubtala,1
pīnas,1
tangnā,1
fariyādi,1
reshgī,1
baḳhshīdan,1
vāmāndgī,1
paiġhāra,1
ḳhizrābād,1
taslī,1
nabātī,1
tūfāni,1
juyā,1
qibala,1
bakārī,1
kahāroñ,1
zang,1
farīdūn,1
dārāb,1
bahman,1
siyāhāñ,1
gardīdan,1
mun.imāñ,1
tadrrav,1
pāshna,1
jādād,1
dushamn,1
ḳhāī,1
kaukaba,1
rūsūm,1
gīdaḌ,1
Tarra.e,1
buuma,1
bechegā,1
farvardī,1
bikhran,1
aqad,1
khalte,1
marāThī,1
muskāta,1
jhulsātā,1
poshgāñ,1
mohlatoñ,1
Dāchī,1
khapāoge,1
tukkā,1
balīn,1
baḳhshvāyā,1
dūrbāsh,1
nūrāniyoñ,1
'mubashshir',1
bayyanāt,1
ḳhums,1
bissifāt,1
dhamāloñ,1
chhānegā,1
fāḳhirāna,1
dil‌,1
'muditā',1
personal,1
qqabiloñ,1
parstishoñ,1
Dhāñkte,1
ḳhūiyoñ,1
chiḌānā,1
māñgiyo,1
ḳhvāriyoñ,1
sajnā,1
ḳhutbāt,1
fasāhateñ,1
manā.eñgī,1
dalāloñ,1
bhā.ī'shādāb',1
sahāfiyoñ,1
ghumā.ūñgā,1
tāla.i,1
badnāmi,1
sipehr,1
juffil,1
taana,1
gulvale,1
sargoshi,1
āsmā۔n,1
ḳhasaf,1
āmurzish,1
joshi,1
anduh,1
arshī,1
vahb,1
nesh,1
hajrul,1
laġhz,1
ḳhalḳh,1
tūz,1
masārif,1
bulbulān,1
naġhmeñ,1
mīdānā,1
laal!,1
"kise,",1
tānne,1
bahleñ,1
"kamān,",1
bāzriyoñ,1
fashānī,1
afshānoñ,1
shudā,1
likhvā.ī,1
derīnā,1
lāchāri,1
nāfarjām,1
giraftanī,1
'zamzam',1
dosarā,1
jhukā.iye,1
"ibtidā,",1
haTānī,1
jhālareñ,1
māyoñ,1
shahbālī,1
lauTeñg,1
bāġhbāoñ,1
kapkapā.e,1
'rashid',1
ḳhayālā,1
maharra,1
'indorī',1
sigāl,1
faiyāz,1
tajzyoñ,1
sādheñge,1
arzāniyāñ,1
duar,1
mirriḳh,1
fātir,1
jamāliyātī,1
murādiyoñ,1
muḳhāsamat,1
nepālī,1
nazaro,1
bhuntī,1
Dūbiye,1
ufaqī,1
abanā,1
qazāvat,1
kud,1
bādila,1
gusāriyāñ,1
mañgānā,1
"golī,",1
galāte,1
"fasād,",1
"qatl,",1
"ta.assub,",1
"fareb,",1
"jāge,",1
ḳhvāhish!,1
'hamīdī',1
ifāqā,1
ehsāh,1
sudhāroge,1
sarchashma,1
suḳhnvarān,1
piyāzī,1
'mustahsan',1
ḳhūgr,1
hammat,1
ra.īsāna,1
māddiyat,1
fāzā,1
faqīhāna,1
lā.anat,1
fā.ez,1
zabīhoñ,1
lecture,1
saqīm,1
sañvārnī,1
arham,1
gā.iyegā,1
ā.ī,1
kalematul,1
pā.īn,1
laff,1
ḳhushāb,1
'suvaidā',1
girāv,1
uljhegī,1
jaḌīñ,1
tashāboh,1
arba.a,1
Dhāñpeñ,1
'mubasshir',1
haḌapne,1
'iz.hār',1
naamo,1
'fīroz',1
phaseñge,1
falāfil,1
labīb,1
shabīb,1
shakīb,1
baltistāñ,1
chehlum,1
adā.egī,1
hauza,1
'tabīb',1
brāñ,1
aqlīmeñ,1
dūpaTTe,1
jānvaroñ,1
jhāḌ,1
ḳhurjīn,1
damkeñ,1
murġhābī,1
tazkiyā,1
kesa,1
hai.ateñ,1
ḳhargāh,1
ḳhorajīn,1
shahsavār!,1
phailānī,1
hākimī,1
charbe,1
'muhīt',1
ġhasīlī,1
fātehīñ,1
kasīdagī,1
maharūm,1
zevaroñ,1
naqūsh,1
jaḌtī,1
umDīñ,1
raqsandagī,1
malboñ,1
so.eñgī,1
nikhārnā,1
uriyāñ,1
baTā.ūñgā,1
qsimat,1
giḌgiḌā,1
julūsi,1
pārak,1
arīze,1
mumlikateñ,1
nāqdīn,1
qatā,1
"milī,",1
"tamāshe,",1
"karb,",1
sañgharsh,1
varsh,1
sparsh,1
kshān,1
ma.asūmiyoñ,1
shaharyārī,1
nāhanjār,1
'nidā',1
baTāogo,1
pachhtā.eñgī,1
parTiyāñ,1
uljhā.eñgī,1
bechāriyāñ,1
nahlā.eñgī,1
karvā.eñgī,1
chiTThā,1
nipTā,1
purā,1
pāo!,1
asīro!,1
sarqe,1
dīvāñgān,1
samjhāo!,1
hilākat,1
lāḌkāna,1
kumhlā.eñge,1
dulāro,1
nāqadrī,1
bāzyāft,1
darbadaroñ,1
tāziyānoñ,1
'mohsin'!,1
nahum,1
tanvvo,1
muzmarāt,1
nehūḌā.e,1
shahanshā,1
tāzīyat,1
māzūli,1
vākaj,1
sheftagī,1
yāqūti,1
divānpan,1
chimanī,1
reḳhtoñ,1
hamāriyāñ,1
guzartiyāñ,1
sāriyāñ,1
bāv,1
sa.āyat,1
qalboñ,1
kuḌheñ,1
mo'tād,1
parāgañda,1
ḳhasmi,1
yutāq,1
giraftāriyāñ,1
ġhaltīnī,1
mustujib,1
jafā.,1
sha.ārāñ,1
sogovārāñ,1
ḳhiñchegī,1
tarzoñ,1
thilaktā,1
munakkā,1
anj,1
jarrāhat,1
vājibuzziyārat,1
qalamrav,1
shama.a,1
tanzīya,1
nihālān,1
ruqa,1
Thaharāvte,1
khoveñ,1
zalāl,1
shino,1
dekhiyāñ,1
kāhiyāñ,1
gīnoñ,1
asmān,1
'mirzā,1
rafī',1
'ḳhvāja,1
aḳhtarī,1
yarāq,1
mautā,1
hoje,1
jiryān,1
musallī,1
nachīdā,1
ġhubāri,1
gudāzāñ,1
taa.e,1
begah,1
sālte,1
kāshke,1
alaihir,1
rahma,1
sūfiyāñ,1
añgushtar,1
kasā.e,1
muāriz,1
giryānī,1
kariyegā,1
avā.el,1
sharābiyāñ,1
havasnākoñ,1
giraftagāñ,1
mindān,1
varzī,1
ḳhiraman,1
chaugunī,1
khonī,1
qasme,1
mastaba,1
yar,1
'ānis',1
ahdiyoñ,1
Thasak,1
bahterā,1
jhañkāyā,1
Dhañgiyāñ,1
sāthoñ,1
sarkashāñ,1
lavā,1
shifā.ī,1
rahgirā.ī,1
kāñpūñ,1
nakoro,1
qurt,1
juma,1
mayānā,1
gañvāroñ,1
chīteñ,1
ānvā,1
julāhoñ,1
rasīdd,1
chuvāne,1
baḳhte,1
asārā,1
dehī,1
bharat,1
chhokrī,1
gaḌoiye,1
Toiye,1
Dhoiye,1
gorāñ,1
tārum,1
nāzimān,1
lā.ehā,1
hamūñ,1
tovāñ,1
ābvāñ,1
shattāb,1
āñki,1
dashtī,1
barafaroḳhta,1
taqāvat,1
ḳhānaqah,1
shattāh,1
Tokrā,1
thāmegā,1
safīrāñ,1
nālagī,1
ajuul,1
mulkat,1
vaak,1
bhā.eñ,1
zorīñ,1
goristān,1
gāḌeñ,1
rashhāt,1
kusta,1
firāvāñ,1
chuniyo,1
sūī,1
palisht,1
dikhāvegī,1
qilq,1
nikaliyo,1
varte,1
ayyāra,1
shiġhāf,1
hoshāñ,1
chetā,1
mūrtās,1
tavaqqo.eñ,1
jullāb,1
mahvoñ,1
ḳhvar,1
farv,1
tauroñ,1
'shifā.ī',1
kuukā,1
iltifāteñ,1
suthrāo,1
ġhāfilāñ,1
mustaġhyāna,1
kokanār,1
bādya,1
jhañkā,1
marūr,1
choñtoñ,1
farāq,1
hāmushoñ,1
chumāġh,1
chuvāte,1
nūrasta,1
moīnoñ,1
dahā,1
ḳhasam,1
nasiya,1
bādiye,1
DaaḌh,1
nisha,1
tazāyud,1
hadīqe,1
afgano,1
khānoñ,1
pushta,1
shakat,1
ḳharj,1
jabhe,1
sūjhegī,1
halākī,1
sallamahū,1
zahād,1
ḳhālā,1
gesuvān,1
muqavvam,1
imsāk,1
Dhalakne,1
nākāmoñ,1
ahtelām,1
kāve,1
kaTāyā,1
burinda,1
gavārā.ī,1
guththavāñ,1
āyā?,1
jaddī,1
shobadan,1
jalbī,1
vajabī,1
bevafā.i,1
gursañgī,1
basāhate,1
ivaz,1
murtahin,1
mehrābī,1
kohoñ,1
bīmārāna,1
vaaqe,1
tāfeh,1
izāreñ,1
sudhāreñ,1
dikhlāveñge,1
kulāloñ,1
āshikī,1
ḳhalās,1
jamāhate,1
chīrūñ,1
mustahīl,1
chehra.ī,1
mustahlak,1
behār,1
muzniboñ,1
uhda,1
thambe,1
mādūd,1
vaz.iyoñ,1
nāsheñ,1
rījhne,1
bhasmant,1
gaḌo,1
ummid,1
badāyat,1
ḳhattī,1
kanāreñ,1
mūñdnī,1
khode,1
kuḌhnā,1
phāTe,1
ḳhal.ul,1
īzār,1
unuq,1
Daañg,1
tafra,1
ūT,1
paTāñg,1
kashanda,1
zāreñ,1
puḌī,1
shefte,1
ḳhabtoñ,1
guseḳhta,1
"rū,",1
"Tālā,",1
khaTī,1
kāviyāñ,1
TeḌhiyāñ,1
tabābat,1
chapaḌ,1
sañkaḌ,1
chāġh,1
kolāz,1
terrace,1
maḳhmūrī,1
silvāne,1
laġhzishat,1
maikashān,1
nakushāda,1
turrah,1
jamiyat,1
afshurdan,1
fa.zā,1
istihzā,1
ġhaltānī,1
quamrī,1
kahlāve,1
arzāni,1
barshikāl,1
ehzār,1
tamāmi,1
murjhāve,1
pathrā.īñ,1
mizhgānī,1
bidesī,1
giḌgiḌāte,1
kirkirī,1
jharjharī,1
charparī,1
tiloñ,1
''ki,1
alaik'',1
dhiir,1
durkār,1
ilāhulālamīñ,1
nichlī,1
"Tuk,",1
chigil,1
puTkī,1
Dubvāne,1
jilāve,1
phabī,1
gadhī,1
umāhā,1
luqqe,1
biyāhā,1
laahā,1
chhaḌ,1
aañb,1
shaftālū,1
kamarkha,1
phulārī,1
ajii!,1
vāzh,1
saiyyāra,1
dapak,1
bastan,1
rasīdanī,1
ārmīdagī,1
fitrati,1
gusista,1
talaboñ,1
a.ālī,1
nasaboñ,1
sababoñ,1
ta.aboñ,1
ḳhuftagāñ,1
kaffa,1
judā.i,1
āmozi,1
nakushūda,1
kañgar,1
afrozi,1
lāya.anī,1
ashāmī,1
ḳhurdan,1
shkasta,1
istikāk,1
ḳhūyāñ,1
ranā.ī,1
gudāzi,1
ḳhānmāñ,1
lāvegī,1
dhaul,1
dhappā,1
ḳhasak,1
mahrami,1
nashshah,1
muflisāñ,1
taqvī,1
e.ā.ina,1
hamnāmi,1
naab,1
sāzgārī,1
barshigāl,1
mana,1
daulatāñ,1
ḳhānmān,1
laḌiye,1
samajhāveñge,1
ghabarāveñge,1
ārazū,1
toñbe,1
pāsuḳh,1
khā.iyo,1
jama,1
bard,1
layālī,1
nisyah,1
vāmāñdagān,1
hathkanDe,1
buudā,1
pābastagi,1
ālūdā,1
tabīr,1
auzā,1
var.a,1
buttī,1
dūt,1
roveñge,1
fayakūn,1
aksāñ,1
sauñdhā,1
dahqāniyat,1
guftugūoñ,1
thukvāte,1
jhanjhananey,1
buDDhā,1
dilā.īñ,1
suljhānī,1
majzūbiyat,1
"parvaro,",1
motaqid,1
bharpā.iyoñ,1
haTiyal,1
āmoḳhte,1
sarkashān,1
chhalniyoñ,1
chānñā,1
Thānñā,1
mutvātir,1
'mid.hat,1
tāzoñ,1
likhvāoge,1
bichhḌuñgī,1
tūd,1
sāñTh,1
bahkiye,1
qiir,1
ḳhachchar,1
vandān,1
vaz.ī,1
silāh,1
fehristeñ,1
uno,1
aThlatī,1
maThaltī,1
balāyāñ,1
ġhusa,1
katī,1
ghaTkī,1
shaffaf,1
ispand,1
farībinda,1
kalīsā.īyāñ,1
turt,1
"zarūr,",1
in.etāf,1
vashshams,1
bilke,1
pasījiye,1
nikoī,1
kahāyā,1
pachhtāvegā,1
bahkāvegā,1
samjhāvegā,1
musta.idd,1
barān,1
zyaad,1
sarfarū,1
balam,1
shau,1
zaqūm,1
murdañg,1
Dale,1
navele,1
allaḌh,1
aagā,1
nichoḌūñgā,1
nāghisniyāñ,1
"maqdūr,",1
baliyyāt,1
osoñ,1
namīñ,1
lukā,1
mā.iloñ,1
"pazhmurda,",1
dānāo,1
oho,1
yāqil,1
bhūkh,1
Dholakī,1
dhamī,1
ḳhanjrī,1
sāñchī,1
dhendas,1
kadūhī,1
chachīñde,1
badte,1
ġhun,1
ġhunā,1
unnā,1
thapḌī,1
rūyo,1
savedā,1
tarrāriyāñ,1
kamālehī,1
tahdāriyāñ,1
bhalāoñ,1
doziyoñ,1
darroñ,1
chaud.hvāñ,1
thūthā.e,1
darmī,1
zaa.ed,1
tikaḌ,1
chāTo,1
chhichhorī,1
'āsmān',1
balaġhul,1
kashafuddujā,1
kaniyāñ,1
jamālehī,1
innamā,1
hasonat,1
jamī.o,1
ḳhisālehī,1
khaḌkhaḌī,1
laTpaTā,1
ḳhirāmiyāñ,1
reliyāñ,1
taḌe,1
sunvāte,1
''mushte,1
ḳhurvār'',1
vinD,1
credit,1
principal,1
gaTkarī,1
vyopār,1
thoḌ,1
vichhoḌā,1
roḌ,1
janmātā,1
loḌ,1
naushādar,1
vāchhaḌe,1
'makīñ',1
jagā.īñ,1
jakḌan,1
lapeTūñ,1
lagdī,1
pahalvānī,1
tarāvaT,1
lahlahe,1
jiyu,1
jamūḳhī,1
luñgī,1
mūñchh,1
munDī,1
āḳh,1
nāsdānī,1
pishvāz,1
kishn,1
hop,1
paag,1
khem,1
kusal,1
molā,1
Dholā,1
Dolā,1
ḳhasārat,1
āriyo,1
dahkān,1
māriyā,1
nirḳhoñ,1
mahbūbiyat,1
azādārī,1
ḳhāliqā,1
uḌā.egā,1
rauñdegā,1
dukham,1
sarvam,1
pathre,1
'yaqīn',1
machtī,1
sañpola,1
hamoñ,1
jiive,1
nahāl,1
biThlāve,1
'indra',1
tanqīdoñ,1
dahlā.egā,1
'sarūp',1
līram,1
ler,1
bhagvat,1
gītā,1
torī,1
daliddar,1
jitte,1
bhakḌe,1
mahārājoñ,1
phaTkāriye,1
āriyatan,1
shatt,1
uyuuñ,1
hilūñ,1
ukaT,1
laḌā.īyoñ,1
shahrā,1
chaTāḳh,1
qāziyā,1
zāj,1
ghisaTvā,1
sendh,1
DañDvat,1
āġhushte,1
ḳhalta,1
nathune,1
ruhāñdī,1
chagal,1
pasījeñ,1
chire,1
ayāzam,1
gursina,1
shuum,1
bhañboḌe,1
ochhal,1
mazāj,1
chiḌāte,1
gopāl,1
gahle,1
daag,1
ghanshām,1
majliseñ,1
guthī,1
pārhā,1
bhāvegā,1
akharne,1
jabrūt,1
kaḌoñ,1
vahhābiyoñ,1
punjabiyoñ,1
a.arābiyoñ,1
phāñdne,1
naa.eb,1
udaybhān,1
phukne,1
dabānī,1
naunihālān,1
tarāshiye,1
bahsūñ,1
muzā.eqa,1
munfak,1
resmān,1
bāḳhtar,1
najtak,1
gurz,1
kalle,1
zamurradain,1
faḳhriyya,1
gulam,1
ḳhanjaro,1
barfātī,1
barmāne,1
palīte,1
qiyām,1
pājāme,1
tafādil,1
nā0,1
chaTā.egā,1
mahāq,1
mardo,1
tamassuk,1
phoḌoñ,1
sausanī,1
'fēd',1
i.l,1
ruyān,1
takbīreñ,1
māmūm,1
TaTTiyāñ,1
chhupegī,1
bainnul,1
a.ād,1
ragḌūñgā,1
pā.iñchoñ,1
murtashī,1
naino,1
baniyā,1
iqtibāsī,1
tamīzoñ,1
paḌhvā.e,1
līlām,1
taqrabussalāt,1
partavā,1
nāshūq,1
navīsī,1
chartī,1
kaliyā.e,1
rāñgā,1
baranjan,1
kasarāt,1
gholūñgā,1
chañgāl,1
''alast'',1
muvassif,1
bidhār,1
sa.adain,1
izāroñ,1
shīvāle,1
sīḳheñ,1
tuġhyāñ,1
ḳhashā,1
barātiyoñ,1
qarāriyo,1
gūñdhte,1
juuTe,1
tashannuj,1
guharī,1
nikalvāiye,1
chītoñ,1
bajā.uñgā,1
bazmoñ,1
zangūla,1
sufla,1
phislegā,1
dekhogī,1
ḳhudāvandā!,1
bālTī,1
badosho,1
"nazmeñ,",1
harātā,1
parb,1
jago,1
leTnā,1
naTkhaT,1
ḳhora,1
ashqiyā,1
bhūt,1
phaTaknā,1
lauTānī,1
shālū,1
gailan,1
murdāñ,1
tasle,1
hairam,1
shā.allah,1
"ruknā,",1
makāniyoñ,1
formula,1
dostāne,1
ekḌoñ,1
"tamannā.eñ,",1
"ta.alluq,",1
yāvar!,1
sugandh,1
dhañsiī,1
miqyās,1
momyā,1
ro.ogī,1
aamlī,1
halkānā,1
phalegī,1
fe.aloñ,1
gesūvān,1
muḳhtalat,1
Dūb,1
ragaḌvā.ī,1
ginvātī,1
jūu,1
phaḌkātī,1
pachhtātī,1
marqadoñ,1
bhaḌ,1
tursī,1
āzarān,1
tivr,1
muḳhill,1
fariyādtan,1
pichhaḌte,1
jaḌte,1
āhu.vāñ,1
tamann,1
sa.aden,1
pidrī,1
guzarī,1
'fuġhānī',1
tasharruf,1
kārband,1
''meñ'',1
makḌāte,1
visa,1
khulvā.ūñ,1
"jaao,",1
"hoñge,",1
"dikheñge,",1
jītnī,1
"ġharaz,",1
"hai,,",1
jānñī,1
"duaa,",1
nahīñ?,1
"janāb,",1
"jazā,",1
"aaj,",1
ta.aluq,1
thapthapāte,1
khaTkāte,1
"sabab,",1
"chhoḌ,",1
"dāġh,",1
daraktā,1
bidaktā,1
hijr?,1
deñge?,1
"'irfān',",1
bañTe,1
"sā.at,",1
murād?,1
'irfān'!,1
samjhā?,1
anjām?,1
ibārāñ,1
dahindāñ,1
fahvā,1
tigāpūe,1
yal,1
shivad,1
anthak,1
taape,1
jhukānī,1
mānne,1
pyāso,1
karvā.ī,1
bhugtegā,1
suḳhan!,1
chhapvāne,1
garmā.egā,1
phekuñgā,1
ruusī,1
e.atidālī,1
sāmarī,1
muānqa,1
chhā.eñ,1
harāTā,1
'āfiya',1
jībheñ,1
iqtisād,1
razā.at,1
atūfat,1
māfiyāoñ,1
arq,1
garhan,1
irtijālī,1
kalām?,1
"tarab,",1
"mahak,",1
bhugtā,1
rasānīyāñ,1
"tāza,",1
sardādgāñ,1
kuzah,1
sā.ira,1
saro!,1
mutarannim,1
pankhuḌiyoñ,1
shaktī,1
maqsud,1
ualTnī,1
taḌḳhne,1
chhāñTne,1
dukhā.eñge,1
bapāyā,1
jhalkegā,1
dhuñdlā.e.gī,1
daavñ,1
choTil,1
baukhalāyā,1
dhunkī,1
tas,1
parakhtī,1
bakhān,1
āñkiye,1
'sikanndar',1
haḌap,1
'irtizā',1
piyād,1
hadis,1
"lahn,",1
shbī,1
"liyā,",1
"taur,",1
"Dhab,",1
siyegī,1
halatoñ,1
shuḳhan,1
kaun?,1
Tekte,1
"uThāyā,",1
"himāyat,",1
jā.ūñ?,1
muḳhtasaran,1
tarāshāñ,1
bhunjeñge,1
shaḳhsār,1
guzisthā,1
ḳhurdūñ,1
jhuTpuToñ,1
"dekho,",1
"maulā,",1
dushmaniyāñ,1
badaun,1
"man,",1
māraka,1
tilsm,1
bastiyo,1
chaukhaToñ,1
lāzavāl,1
nazariyāt,1
shobda,1
qadīma,1
luḌhā.ī,1
bāmhan,1
amard,1
khapne,1
havāsil,1
ātūje,1
to.e,1
zo.e,1
fe,1
"ḳhālī,",1
muflisā,1
beg,1
shaḳhse,1
''chance'',1
saqanqūr,1
surnī,1
ḳhurs,1
ḳhuuk,1
bheñchī,1
ne'',1
mukke,1
bā.ūr,1
būqalamūnī,1
ghaTrāg,1
maroḌūñ,1
gashtagi,1
kevḌā,1
iqaab,1
jhapTā,1
nadān,1
fardañg,1
rutūbateñ,1
bhartpur,1
'inshā,1
allāh',1
furqān,1
lam.ān,1
zambaq,1
hāmān,1
lonā,1
chamārī,1
kallū,1
bhutne,1
pichhāḌ,1
maaya,1
guTkā,1
zubair,1
chishtiyya,1
libast,1
uzair,1
uḌā.eñgī,1
nusair,1
sarkegā,1
īzadī,1
boġh,1
buqcha,1
tahtassamā,1
''zā.icha'',1
kohāñ,1
gurvā,1
moḳhazzab,1
chiñghāḌ,1
oquul,1
bichārte,1
baukhlā.ī,1
āriye,1
nithāriye,1
madāriye,1
sidhāriye,1
bichāriye,1
chhuToge,1
farmāoñ,1
chaprāsī,1
gadlī,1
shaḳhsiyyateñ,1
dhuñdlātī,1
gagar,1
lahro,1
talabgāriyoñ,1
ḳhushka,1
ḳhusūs,1
sūjhegā,1
tazhīk,1
avāmil,1
gharāne!,1
baḳhshīda,1
pāTeñ,1
ġhār!,1
leñ?,1
rāhravī,1
"rah,",1
sidhārte,1
siñghārte,1
kakḌī,1
kumhāriye,1
sitta,1
''vahī,1
''amal'',1
dāḌhiyoñ,1
gāḌūñ,1
ḳharchiyāñ,1
alaihissalām,1
kandīda,1
dhamā,1
kuTā.ī,1
bādle,1
peshvāz,1
artale,1
adher,1
baTer,1
kahāñ'',1
khumhāre,1
Ter,1
ḳhākdāñ,1
poTe,1
bangī,1
devnī,1
dabangī,1
uTañgī,1
'abū,1
sād',1
auzā'a,1
DhāD,1
niyāriye,1
dhāriye,1
vahashī,1
nañgiyā,1
qadh,1
aubāshiyoñ,1
tahārateñ,1
kasl,1
sā.iqoñ,1
jasāmateñ,1
jhaḌakte,1
jamīñ,1
tohfagī,1
muanvan,1
alassub.h,1
vāroge,1
mahvashāñ!,1
"uThe,",1
iliyās,1
azīmateñ,1
ruḳhsateñ,1
etiqādoñ,1
ḳhmūshī,1
tavānā.iyāñ,1
ramziye,1
parosī,1
'hiyā',1
bhūne,1
baijū,1
ausatan,1
golā.iyāñ,1
chhanakte,1
sañvareñge,1
"sāhil,",1
"samundar,",1
kotavālī,1
mauqūfī,1
saalī,1
kaukal,1
poshak,1
shavval,1
hindūo,1
bañgal,1
piipe,1
saudā.iyo,1
dholenDī,1
mustajī,1
darūnoñ,1
gand,1
kammal,1
anat,1
pā.eñ,1
qutubeñ,1
gilauriyāñ,1
dastāna,1
baitushsharaf,1
ḳhayāliyā,1
gaTh,1
khilvāyā,1
ilā.ichī,1
chhāliyā,1
hūñ,1
hāñ,1
safahāñ,1
phā.duñgā,1
inglistāñ,1
maqaddam,1
pasīj,1
Dīñgeñ,1
Tokiye,1
nigrī,1
jhelūñgī,1
rūdādeñ,1
jatlāte,1
bulā.ūñgī,1
izāfatoñ,1
ābnūsī,1
kīmiyā.ī,1
kaḌhā,1
balochī,1
chukāñ,1
junbān,1
di,1
chhāno,1
barnā.iyāñ,1
qayāmī,1
ahramanī,1
'husain,1
ābid',1
mumTiyoñ,1
istifhāmī,1
istidlālī,1
rāviyoñ,1
kaifiyatī,1
phalīñ,1
phūlīñ,1
chamchamāne,1
tanhā.iyo,1
bhugtān,1
apnā.ūñgī,1
sulajhne,1
āsā.iyāñ,1
nabīz,1
gulcheñ,1
nahuḌā.e,1
peToñ,1
Dasvāne,1
shaguftanī,1
mashġhila,1
sarab,1
pighlāv,1
hamesh,1
thakātī,1
dhāḌeñ,1
birājmān,1
rohingya,1
ma.araza,1
ġhamistā,1
suhānoñ,1
bhrāv,1
ghaTā.egā,1
fāmī,1
lutfī,1
imakāñ,1
hañgāmī,1
jibah,1
bohrānī,1
bañdhegī,1
saa.ib,1
rāmpur,1
jagānī,1
āmoḳhta,1
"zehan,",1
fasīhān,1
kandanī,1
rijhāveñge,1
dilāveñge,1
nirāyā,1
parbhātī,1
ḳhulta,1
machāveñ,1
munkiro,1
chākir,1
uThāveñge,1
bir,1
shumarī,1
mashā.eḳh,1
chul,1
jhab,1
bulāveñge,1
hamsāyoñ,1
naushīñ,1
tābi.eñ,1
nagārā,1
gineñ,1
a.āb,1
pakāle,1
mub.hvis,1
munDerī,1
hoshyāri,1
hamrahāñ,1
jīlānī,1
gudgudānā,1
sunāveñge,1
girāveñge,1
gunahgāro,1
clerkoñ,1
laḌkiyo,1
suḳhnāñ,1
chukkaḌ,1
teddy,1
election,1
jā.bāzī,1
bhatīje,1
masāna,1
bhābhī,1
sā.īs,1
qīma,1
ḳhinzīr,1
kaTāroñ,1
bhatījā,1
ḳhyābān,1
"rūh,",1
"chāk,",1
"dhuāñ,",1
"jaam,",1
'hāshim,1
zaur,1
"itnā,",1
gāgarī,1
puna,1
ghoTāle,1
kohsārī,1
farebanda,1
baqar,1
iddi.ā,1
kāmrāni,1
'ban',1
latīfuttab.a,1
tahtī,1
bandhvā.e,1
zardozoñ,1
jane.ū,1
bhavānī,1
balidān,1
sūghuñgā,1
sarsām,1
pahnā.egā,1
kharosī,1
favvāroñ,1
takaddur,1
irtimāsī,1
shagunī,1
salīmī,1
shā.egān,1
sinn,1
mujīb,1
buTnā,1
gāt,1
panDito,1
pattre,1
fitrākī,1
kahalvā,1
qisas,1
lobat,1
āḌā,1
dilvā.e,1
julāhe,1
hirbā,1
pashīmānoñ,1
dildāriyoñ,1
ḳhursañd,1
nimTāte,1
urfā,1
jumala,1
barshagāl,1
sadq,1
nūdi,1
fujjār,1
afrīniyāñ,1
māyūsi,1
bebāki,1
gonā,1
pashīmāni,1
mustaġhni,1
najūme,1
iltejā,1
kuchhī,1
yābi,1
bastagi,1
firozī,1
kiyānī,1
rūmī,1
muġhlī,1
raġhb,1
dukhiyārī,1
atiya,1
sajjād,1
midhateñ,1
sañghī,1
qaliya,1
ahmaqāñ,1
ustavār,1
nig.h,1
jagah!,1
mqaddar,1
miss,1
ravāoñ,1
chaopḌegī,1
gaaño,1
"samajhtā,",1
murjhā.egā,1
churā.egā,1
durgat,1
azma,1
rakkhā?,1
nashīnāñ,1
bañdhtā,1
taḳha.īl,1
paikrī,1
ta.adul,1
tapanche,1
ujāḌoñ,1
nochī,1
Doriyoñ,1
'ikrām',1
masāvāt,1
taxi,1
bargar,1
pepsi,1
chalā.eñge,1
"chāhā,",1
"kahānī,",1
wall,1
qarīna!,1
"ḳhalā,",1
ajnabī!!,1
"ḳhauf,",1
"muñDer,",1
"chāñdnī,",1
''aur,1
maiñ!'',1
nam!,1
ġham!!,1
"junūñ,",1
"saudā,",1
"talab,",1
ātī!,1
"dhyān,",1
yār!!,1
Dhab!,1
"nasab,",1
najīb!,1
alaihā,1
"bahāna,",1
''tum'',1
tai!,1
"paas,",1
girhastiy.on,1
"naukrī,",1
"shā.irī,",1
"bār,",1
"zamāna,",1
fellow,1
clock,1
ish,1
tadūr,1
taḌaktā,1
kallā,1
mushkī,1
rās,1
zamb,1
kaḌaktā,1
qitmīr,1
ārāstgī,1
khaḌaktā,1
giryae,1
muqarriz,1
phulā.enge,1
chahkāre,1
phāḌo,1
magar?,1
chāTeñ,1
gharrā,1
karāho,1
jarjīs,1
nigāho,1
dhuñdlāhaT,1
tapā.ūñ,1
chuvāo,1
shapparak,1
tiryāhaT,1
mazāqoñ,1
